desi,dir,oper,veh,tst,tsi,spd,hdg,lat,long,acc,dl,odo,drst,oday,jrn,line,start,loc,stop,route,occu,event,tst_collected
88,1,22,1354,2025-05-18T13:40:27.251Z,1747575627,2.41,329,60.194799,25.030318,-0.06,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:27.267846
88,2,22,1365,2025-05-18T13:40:27.255Z,1747575627,7.1,357,60.178212,25.050748,0.61,-5,3966,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:40:27.268983
88,1,22,1363,2025-05-18T13:40:27.751Z,1747575627,0.0,15,60.166653,25.015272,0.0,-7,5308,1,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:27.748763
88,1,22,1354,2025-05-18T13:40:28.252Z,1747575628,2.26,336,60.194818,25.030302,-0.15,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:28.393305
88,2,22,1365,2025-05-18T13:40:28.255Z,1747575628,7.63,355,60.178278,25.050739,0.52,-5,3976,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:40:28.394487
88,1,22,1363,2025-05-18T13:40:28.751Z,1747575628,0.0,15,60.166653,25.015272,-0.0,-7,5308,1,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:28.748797
88,1,22,1354,2025-05-18T13:40:29.252Z,1747575629,2.28,347,60.194837,25.030295,0.02,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:29.228410
88,2,22,1365,2025-05-18T13:40:29.255Z,1747575629,7.83,355,60.178348,25.050726,0.2,-5,3981,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:40:29.230522
88,1,22,1363,2025-05-18T13:40:29.751Z,1747575629,0.0,15,60.166653,25.015272,0.0,-7,5308,1,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:29.760679
88,1,22,1354,2025-05-18T13:40:30.252Z,1747575630,2.88,2,60.19486,25.0303,0.6,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:30.228522
88,2,22,1365,2025-05-18T13:40:30.255Z,1747575630,7.71,355,60.178418,25.050715,-0.12,-5,3991,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:40:30.235002
88,1,22,1363,2025-05-18T13:40:30.752Z,1747575630,0.0,15,60.166653,25.015272,0.0,-7,5308,1,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:30.851864
88,1,22,1354,2025-05-18T13:40:31.251Z,1747575631,3.21,20,60.194887,25.030327,0.33,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:31.232059
88,2,22,1365,2025-05-18T13:40:31.255Z,1747575631,7.42,357,60.178486,25.050709,-0.29,-5,3996,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:40:31.248470
88,1,22,1363,2025-05-18T13:40:31.751Z,1747575631,0.0,15,60.166653,25.015272,0.0,-7,5308,1,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:31.798378
88,1,22,1354,2025-05-18T13:40:32.251Z,1747575632,4.11,34,60.194918,25.03037,0.9,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:32.324360
88,2,22,1365,2025-05-18T13:40:32.255Z,1747575632,7.31,359,60.178552,25.050708,-0.11,-31,4006,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:32.326309
88,1,22,1363,2025-05-18T13:40:32.752Z,1747575632,0.0,15,60.166653,25.015272,0.0,-7,5308,1,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:32.751213
88,2,22,1365,2025-05-18T13:40:33.256Z,1747575633,7.04,1,60.178617,25.050711,-0.27,-31,4011,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:33.249663
88,1,22,1354,2025-05-18T13:40:33.252Z,1747575633,5.43,43,60.194954,25.030434,1.32,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:33.250805
88,1,22,1363,2025-05-18T13:40:33.751Z,1747575633,0.0,15,60.166653,25.015272,0.0,-7,5308,0,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:33.750422
88,1,22,1354,2025-05-18T13:40:34.251Z,1747575634,6.49,48,60.194993,25.03052,1.06,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:34.223353
88,2,22,1365,2025-05-18T13:40:34.259Z,1747575634,6.64,2,60.178678,25.050715,-0.4,-31,4016,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:34.241573
88,1,22,1363,2025-05-18T13:40:34.751Z,1747575634,0.0,15,60.166653,25.015272,0.0,-7,5308,0,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:34.757105
88,1,22,1354,2025-05-18T13:40:35.251Z,1747575635,7.0,49,60.195035,25.030614,0.51,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:35.222925
88,2,22,1365,2025-05-18T13:40:35.255Z,1747575635,6.21,0,60.178736,25.050715,-0.43,-31,4021,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:35.237917
88,1,22,1363,2025-05-18T13:40:35.751Z,1747575635,0.0,15,60.166654,25.015273,0.0,-7,5308,0,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:35.790350
88,2,22,1365,2025-05-18T13:40:36.256Z,1747575636,5.59,359,60.178789,25.050712,-0.62,-31,4031,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:36.277507
88,1,22,1354,2025-05-18T13:40:36.252Z,1747575636,7.32,50,60.195079,25.030715,0.31,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:36.278398
88,1,22,1363,2025-05-18T13:40:36.751Z,1747575636,1.01,15,60.166657,25.015274,1.01,-7,5308,0,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:36.995899
88,1,22,1354,2025-05-18T13:40:37.252Z,1747575637,7.23,50,60.195123,25.030818,-0.08,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:37.237918
88,2,22,1365,2025-05-18T13:40:37.255Z,1747575637,4.94,357,60.178836,25.050708,-0.65,-31,4031,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:37.238958
88,1,22,1363,2025-05-18T13:40:37.751Z,1747575637,2.27,14,60.166672,25.015282,1.26,-7,5308,0,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:37.916860
88,2,22,1365,2025-05-18T13:40:38.255Z,1747575638,4.26,357,60.178877,25.050704,-0.67,-31,4036,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:38.219151
88,1,22,1354,2025-05-18T13:40:38.252Z,1747575638,6.83,50,60.195165,25.030918,-0.4,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:38.224767
88,1,22,1363,2025-05-18T13:40:38.759Z,1747575638,3.5,14,60.166698,25.015295,1.23,-7,5313,0,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:38.754115
88,1,22,1354,2025-05-18T13:40:39.252Z,1747575639,6.74,51,60.195205,25.031014,-0.09,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:39.226026
88,2,22,1365,2025-05-18T13:40:39.255Z,1747575639,3.17,356,60.17891,25.050699,-1.09,-31,4041,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:39.230554
88,1,22,1363,2025-05-18T13:40:39.752Z,1747575639,4.46,14,60.166736,25.015313,0.97,-7,5318,0,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:39.753479
88,1,22,1354,2025-05-18T13:40:40.252Z,1747575640,6.97,50,60.195246,25.03111,0.22,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:40.373483
88,2,22,1365,2025-05-18T13:40:40.255Z,1747575640,1.76,356,60.178933,25.050696,-1.41,-39,4041,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:40.374389
88,1,22,1363,2025-05-18T13:40:40.759Z,1747575640,5.12,13,60.166781,25.015332,0.66,-7,5323,0,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:40.988974
88,1,22,1354,2025-05-18T13:40:41.251Z,1747575641,6.95,50,60.195288,25.031206,-0.02,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:41.238497
88,2,22,1365,2025-05-18T13:40:41.255Z,1747575641,0.38,356,60.178941,25.050694,-1.38,-39,4041,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:41.240057
88,1,22,1363,2025-05-18T13:40:41.751Z,1747575641,5.6,14,60.16683,25.015354,0.48,-7,5328,0,2025-05-18,310,123,16:23,GPS,1494206,1088,0,VP,2025-05-18T16:40:41.915192
88,1,22,1354,2025-05-18T13:40:42.252Z,1747575642,6.63,49,60.19533,25.0313,-0.32,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:42.258982
88,2,22,1365,2025-05-18T13:40:42.256Z,1747575642,0.1,356,60.178945,25.050694,-0.28,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:42.264461
88,1,22,1354,2025-05-18T13:40:43.251Z,1747575643,6.53,49,60.19537,25.031388,-0.1,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:43.234234
88,2,22,1365,2025-05-18T13:40:43.255Z,1747575643,0.04,356,60.178946,25.050694,-0.06,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:43.235643
88,1,22,1363,2025-05-18T13:40:42.751Z,1747575642,5.59,14,60.166882,25.015376,-0.01,-42,5333,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:43.605381
88,1,22,1363,2025-05-18T13:40:43.751Z,1747575643,5.7,14,60.166933,25.015399,0.11,-42,5338,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:43.796192
88,1,22,1354,2025-05-18T13:40:44.252Z,1747575644,6.28,48,60.195409,25.031475,-0.25,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:44.277463
88,2,22,1365,2025-05-18T13:40:44.255Z,1747575644,0.02,356,60.178946,25.050694,-0.02,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:44.278790
88,1,22,1354,2025-05-18T13:40:45.252Z,1747575645,5.58,48,60.195445,25.031555,-0.7,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:45.289335
88,2,22,1365,2025-05-18T13:40:45.255Z,1747575645,0.01,356,60.178945,25.050694,-0.02,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:45.290800
88,1,22,1354,2025-05-18T13:40:46.251Z,1747575646,4.44,49,60.195476,25.031624,-1.14,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:46.378027
88,2,22,1365,2025-05-18T13:40:46.256Z,1747575646,0.0,356,60.178945,25.050694,-0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:46.379310
88,1,22,1363,2025-05-18T13:40:44.751Z,1747575644,5.99,14,60.166985,25.015423,0.29,-42,5343,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:46.898568
88,1,22,1363,2025-05-18T13:40:45.751Z,1747575645,6.27,14,60.16704,25.015448,0.28,-42,5353,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:46.989907
88,1,22,1363,2025-05-18T13:40:46.767Z,1747575646,6.56,13,60.167098,25.015473,0.29,-42,5358,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:46.995473
88,1,22,1354,2025-05-18T13:40:47.252Z,1747575647,3.33,50,60.195498,25.031676,-1.11,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:47.238889
88,2,22,1365,2025-05-18T13:40:47.255Z,1747575647,0.0,356,60.178945,25.050694,-0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:47.239986
88,1,22,1363,2025-05-18T13:40:47.751Z,1747575647,7.0,13,60.167161,25.0155,0.45,-42,5363,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:47.774753
88,1,22,1354,2025-05-18T13:40:48.252Z,1747575648,2.47,51,60.195515,25.031717,-0.86,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:48.361186
88,2,22,1365,2025-05-18T13:40:48.255Z,1747575648,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:48.362654
88,1,22,1363,2025-05-18T13:40:48.751Z,1747575648,7.24,12,60.167224,25.015527,0.23,-42,5373,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:48.750053
88,1,22,1354,2025-05-18T13:40:49.251Z,1747575649,1.26,52,60.195526,25.031743,-1.21,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:49.285151
88,2,22,1365,2025-05-18T13:40:49.256Z,1747575649,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:49.286469
88,1,22,1363,2025-05-18T13:40:49.751Z,1747575649,7.38,12,60.167291,25.015554,0.15,-42,5378,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:49.798042
88,1,22,1354,2025-05-18T13:40:50.251Z,1747575650,0.66,52,60.19553,25.031754,-0.6,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:50.395113
88,2,22,1365,2025-05-18T13:40:50.255Z,1747575650,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:50.396350
88,1,22,1363,2025-05-18T13:40:50.751Z,1747575650,7.52,12,60.167358,25.015582,0.14,-42,5388,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:50.754615
88,1,22,1354,2025-05-18T13:40:51.252Z,1747575651,0.35,52,60.195532,25.031761,-0.3,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:51.236086
88,2,22,1365,2025-05-18T13:40:51.256Z,1747575651,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:51.237889
88,1,22,1363,2025-05-18T13:40:51.751Z,1747575651,7.67,12,60.167426,25.01561,0.15,-42,5393,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:51.760265
88,1,22,1354,2025-05-18T13:40:52.252Z,1747575652,0.16,52,60.195534,25.031765,-0.19,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:52.234048
88,2,22,1365,2025-05-18T13:40:52.256Z,1747575652,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:52.246545
88,1,22,1363,2025-05-18T13:40:52.752Z,1747575652,7.84,12,60.167495,25.015637,0.17,-42,5403,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:52.879111
88,1,22,1354,2025-05-18T13:40:53.251Z,1747575653,0.17,52,60.195535,25.031769,0.0,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:53.277020
88,2,22,1365,2025-05-18T13:40:53.255Z,1747575653,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:53.279128
88,1,22,1363,2025-05-18T13:40:53.751Z,1747575653,7.96,12,60.167566,25.015666,0.13,-42,5408,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:54.199397
88,1,22,1354,2025-05-18T13:40:54.252Z,1747575654,1.39,55,60.195538,25.031783,1.22,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:54.228329
88,2,22,1365,2025-05-18T13:40:54.255Z,1747575654,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:54.239007
88,2,22,1365,2025-05-18T13:40:55.255Z,1747575655,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:55.239543
88,1,22,1354,2025-05-18T13:40:55.252Z,1747575655,2.61,63,60.195543,25.031819,1.22,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:55.240796
88,1,22,1363,2025-05-18T13:40:54.781Z,1747575654,8.12,12,60.167637,25.015694,0.15,-42,5418,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:55.734710
88,1,22,1363,2025-05-18T13:40:55.751Z,1747575655,8.27,12,60.16771,25.015723,0.15,-42,5423,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:56.236271
88,1,22,1354,2025-05-18T13:40:56.252Z,1747575656,3.35,77,60.195545,25.031878,0.74,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:56.237440
88,2,22,1365,2025-05-18T13:40:56.255Z,1747575656,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:56.238652
88,1,22,1363,2025-05-18T13:40:56.751Z,1747575656,8.34,12,60.167784,25.015754,0.07,-42,5433,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:56.939307
88,1,22,1354,2025-05-18T13:40:57.252Z,1747575657,3.79,94,60.195538,25.031955,0.45,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:57.236959
88,2,22,1365,2025-05-18T13:40:57.255Z,1747575657,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:57.239095
88,1,22,1354,2025-05-18T13:40:58.252Z,1747575658,4.36,113,60.195523,25.03203,0.56,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:58.457533
88,2,22,1365,2025-05-18T13:40:58.255Z,1747575658,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:58.458994
88,1,22,1363,2025-05-18T13:40:57.751Z,1747575657,8.24,12,60.167858,25.015785,-0.1,-42,5443,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:40:58.916092
88,1,22,1354,2025-05-18T13:40:59.252Z,1747575659,4.46,128,60.195496,25.032107,0.11,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:40:59.421015
88,2,22,1365,2025-05-18T13:40:59.255Z,1747575659,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:40:59.422185
88,1,22,1354,2025-05-18T13:41:00.252Z,1747575660,4.09,139,60.195467,25.032165,-0.37,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:41:00.213945
88,2,22,1365,2025-05-18T13:41:00.256Z,1747575660,0.0,356,60.178945,25.050694,0.0,-39,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:41:00.231647
88,1,22,1363,2025-05-18T13:40:58.751Z,1747575658,8.06,12,60.16793,25.015815,-0.17,-42,5448,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:41:00.306604
88,1,22,1363,2025-05-18T13:40:59.751Z,1747575659,7.93,12,60.168002,25.015844,-0.14,-42,5458,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:41:00.366145
88,2,22,1363,2025-05-18T13:40:59.751Z,1747575659,7.93,12,60.168002,25.015844,-0.14,,,0,2025-05-18,900,123,16:46,GPS,,1088,0,VP,2025-05-18T16:41:00.367523
88,1,22,1354,2025-05-18T13:41:01.252Z,1747575661,3.78,150,60.195438,25.032207,-0.31,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:41:01.224169
88,2,22,1365,2025-05-18T13:41:01.255Z,1747575661,0.0,356,60.178945,25.050694,0.0,-60,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:41:01.257775
88,2,22,1365,2025-05-18T13:41:02.255Z,1747575662,0.0,356,60.178945,25.050694,0.0,-60,4041,1,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:41:02.492197
88,1,22,1354,2025-05-18T13:41:02.251Z,1747575662,3.6,160,60.195406,25.032235,-0.19,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:41:02.493259
88,2,22,1365,2025-05-18T13:41:03.255Z,1747575663,0.0,356,60.178945,25.050694,0.0,-60,4041,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:41:03.265016
88,1,22,1354,2025-05-18T13:41:03.252Z,1747575663,3.48,171,60.195375,25.032248,-0.12,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:41:03.266370
88,1,22,1354,2025-05-18T13:41:04.252Z,1747575664,3.83,183,60.195337,25.032246,0.36,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:41:04.220223
88,2,22,1365,2025-05-18T13:41:04.255Z,1747575664,0.0,356,60.178945,25.050694,0.0,-60,4041,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:41:04.240181
88,1,22,1363,2025-05-18T13:41:00.752Z,1747575660,7.85,12,60.168071,25.015873,-0.08,-42,5468,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:41:04.989086
88,2,22,1363,2025-05-18T13:41:00.752Z,1747575660,7.85,12,60.168071,25.015873,-0.08,,,0,2025-05-18,900,123,16:46,GPS,,1088,0,VP,2025-05-18T16:41:04.990322
88,2,22,1365,2025-05-18T13:41:05.255Z,1747575665,0.0,356,60.178945,25.050694,0.0,-60,4041,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:41:05.228512
88,1,22,1354,2025-05-18T13:41:05.252Z,1747575665,4.49,196,60.195292,25.032218,0.65,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:41:05.232789
88,1,22,1363,2025-05-18T13:41:01.751Z,1747575661,7.8,12,60.16814,25.015903,-0.05,-42,5474,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:41:05.539208
88,2,22,1363,2025-05-18T13:41:01.752Z,1747575661,7.8,12,60.16814,25.015903,-0.05,,,0,2025-05-18,900,123,16:46,GPS,,1088,0,VP,2025-05-18T16:41:05.542515
88,1,22,1363,2025-05-18T13:41:02.751Z,1747575662,7.8,12,60.168209,25.015932,0.0,-42,5484,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:41:05.549755
88,2,22,1363,2025-05-18T13:41:02.752Z,1747575662,7.8,12,60.168209,25.015932,0.0,,,0,2025-05-18,900,123,16:46,GPS,,1088,0,VP,2025-05-18T16:41:05.550670
88,1,22,1363,2025-05-18T13:41:03.751Z,1747575663,7.78,12,60.168278,25.015961,-0.03,-42,5489,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:41:05.551640
88,2,22,1363,2025-05-18T13:41:03.751Z,1747575663,7.78,12,60.168278,25.015961,-0.03,,,0,2025-05-18,900,123,16:46,GPS,,1088,0,VP,2025-05-18T16:41:05.552625
88,1,22,1363,2025-05-18T13:41:04.751Z,1747575664,7.66,12,60.168347,25.01599,-0.12,-42,5499,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:41:05.554566
88,2,22,1363,2025-05-18T13:41:04.751Z,1747575664,7.66,12,60.168347,25.01599,-0.12,,,0,2025-05-18,900,123,16:46,GPS,,1088,0,VP,2025-05-18T16:41:05.555447
88,1,22,1363,2025-05-18T13:41:05.751Z,1747575665,7.34,12,60.168413,25.016018,-0.32,-5,5504,0,2025-05-18,310,123,16:23,GPS,1494204,1088,0,VP,2025-05-18T16:41:05.873421
88,2,22,1363,2025-05-18T13:41:05.751Z,1747575665,7.34,12,60.168413,25.016018,-0.32,,,0,2025-05-18,900,123,16:46,GPS,,1088,0,VP,2025-05-18T16:41:05.879077
88,2,22,1365,2025-05-18T13:41:06.255Z,1747575666,0.03,356,60.178946,25.050694,0.03,-60,4041,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:41:06.487742
88,1,22,1354,2025-05-18T13:41:06.252Z,1747575666,5.0,204,60.195248,25.032184,0.51,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:41:06.488762
88,1,22,1363,2025-05-18T13:41:06.751Z,1747575666,7.38,13,60.168477,25.016047,0.04,-5,5514,0,2025-05-18,310,123,16:23,GPS,1494204,1088,0,VP,2025-05-18T16:41:07.068913
88,2,22,1363,2025-05-18T13:41:06.751Z,1747575666,7.38,13,60.168477,25.016047,0.04,,,0,2025-05-18,900,123,16:46,GPS,,1088,0,VP,2025-05-18T16:41:07.073003
88,1,22,1354,2025-05-18T13:41:07.252Z,1747575667,5.19,212,60.195203,25.032132,0.2,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:41:07.224397
88,2,22,1365,2025-05-18T13:41:07.256Z,1747575667,1.03,354,60.17895,25.050693,1.0,-60,4046,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:41:07.245441
88,1,22,1354,2025-05-18T13:41:08.251Z,1747575668,5.46,222,60.195163,25.032068,0.27,,,0,2025-05-18,323,123,16:43,GPS,,1088,0,VP,2025-05-18T16:41:08.229149
88,2,22,1365,2025-05-18T13:41:08.256Z,1747575668,1.92,351,60.178962,25.050688,0.89,-60,4046,0,2025-05-18,888,123,16:26,GPS,1491201,1088,0,VP,2025-05-18T16:41:08.247609
88,1,22,1363,2025-05-18T13:41:07.752Z,1747575667,7.09,14,60.168541,25.016079,-0.29,-5,5514,0,2025-05-18,310,123,16:23,GPS,1494204,1088,0,VP,2025-05-18T16:41:08.789772
88,2,22,1363,2025-05-18T13:41:07.752Z,1747575667,7.09,14,60.168541,25.016079,-0.29,,,0,2025-05-18,900,123,16:46,GPS,,1088,0,VP,2025-05-18T16:41:08.790850
88,1,22,1363,2025-05-18T13:41:08.751Z,1747575668,6.71,15,60.168602,25.01611,-0.38,-5,5519,0,2025-05-18,310,123,16:23,GPS,1494204,1088,0,VP,2025-05-18T16:41:08.875889
